t,x,y,z,vx,vy,vz,speed,target_error,target_age_s,obstacle_clearance,goal_distance
20.7,-584.5157951129707,-15.72832763194692,14.59539087232802,44.50995918440121,-2.159543709011943,9.082620853598671,45.47850148365072,,,,
20.75,-586.06154663634,-15.78783832864308,14.631614135997026,44.568771728780796,-2.1624193285148583,9.094633104987631,45.538597058746134,,,,
20.8,-589.1591732766788,-15.907093221756995,14.704205246143811,44.686396817567044,-2.1681705669497897,9.118657607770135,45.65878820897679,,,,
20.85,-590.7110483936482,-15.96683741817475,14.74057309262159,44.74520936197403,-2.1710461858909897,9.130669859159376,45.7188837841118,,,,
20.9,-593.820922221187,-16.086559310731843,14.813453368385925,44.862834450813644,-2.176797423248917,9.154694361935986,45.83907493442071,,,,
20.95,-595.3789209317564,-16.146537006871178,14.849965797672478,44.92164699524479,-2.179673041678687,9.166706613327737,45.89917050959454,,,,
21.0,-598.5010419464953,-16.26672589887145,14.923135239054364,45.039272084130424,-2.1854242780767748,9.190731116108019,46.019361659981044,,,,
21.05,-600.0651642506648,-16.326937094732376,14.959792251149693,45.098084628584054,-2.1882998960610927,9.202743367496172,46.07945723519349,,,,
21.1,-601.6313277527009,-16.38722612383383,14.996497457514614,45.15689717304396,-2.1911755139134805,9.214755618884311,46.13955281041852,,,,
21.15,-604.7697783503735,-16.508037681758335,15.070052453053233,45.27452226198006,-2.1969267492578073,9.238780121666961,46.25974396090667,,,,
21.2,-606.3883400846033,-16.570341463229905,15.107986789140098,45.33506458717638,-2.1998869437521056,9.251145674567994,46.321607053089416,,,,
21.25,-609.5391579399387,-16.6916245990235,15.181833785253298,45.452689676143294,-2.2056381784898136,9.275170177344203,46.44179820365368,,,,
21.3,-611.1176286644063,-16.752382916781087,15.218829574714288,45.51150222063177,-2.2085137957388294,9.287182428735505,46.50189377895435,,,,
21.35,-614.2806937069416,-16.874133052017857,15.292965736445039,45.62912730961876,-2.21426503004365,9.311206931516912,46.62208492959317,,,,
21.4,-615.8652880250094,-16.935124869497034,15.330106108714803,45.68793985411648,-2.2171406471176716,9.323219182905497,46.68218050493103,,,,
21.45,-619.0406002547447,-17.057342004176977,15.404531436063102,45.80556494311706,-2.2228918811530964,9.34724368568299,46.80237165564317,,,,
21.5,-620.6313181664125,-17.118567321377743,15.441816391141641,45.864377487618704,-2.2257674981315185,9.359255937074941,46.862467231017575,,,,
21.55,-623.8188775833482,-17.241251455500862,15.516530884107492,45.982002576624836,-2.231518732050544,9.383280439854353,46.982658381802736,,,,
21.6,-625.415719088616,-17.302710272423212,15.553960421994805,46.04081512112845,-2.234394349006468,9.395292691242167,47.042753957213336,,,,
21.65,-628.6155256927517,-17.425861405989505,15.628964080578207,46.15844021013297,-2.240145582946646,9.419317194022895,47.16294510807008,,,,
21.7,-630.2184907916196,-17.487553722633443,15.666538201274296,46.21725275463399,-2.243021199944109,9.431329445413715,47.22304068351645,,,,
21.75,-633.4305445829553,-17.611171855642908,15.741831025475246,46.334877843632725,-2.2487724340236466,9.455353948191192,47.34323183444457,,,,
21.8,-635.0396332754233,-17.67309767200843,15.77954972898011,46.39369038812955,-2.251648051116337,9.467366199579175,47.403327409926135,,,,
21.85,-636.6507631657579,-17.735101321614486,15.817316626754563,46.45250293262359,-2.2545236682506307,9.479378450970703,47.46342298541934,,,,
21.9,-639.9266836842216,-17.861171513998585,15.894109360764826,46.571857802325745,-2.260359479638996,9.503756255263548,47.585381653368124,,,,
21.95,-641.5439972033877,-17.923410952539186,15.932022258826573,46.63067034681326,-2.2632350969237423,9.515768506652098,47.64547722889665,,,,
22.0,-644.7847478353198,-18.048123329341962,16.007992637758843,46.74829543577975,-2.268986331664267,9.53979300942929,47.76566837998796,,,,
22.05,-646.4081849480858,-18.110596267604144,16.046050118629363,46.807107980257946,-2.271861949124599,9.551805260821506,47.825763955550826,,,,
22.1,-649.6611827672182,-18.235775643850094,16.122309663179184,46.924733069206205,-2.277613184234032,9.575829763601543,47.94595510671081,,,,
22.15,-651.2907434735843,-18.298482081833857,16.16051172685848,46.98354561367604,-2.280488801885302,9.587842014989612,48.00605068230776,,,,
22.2,-654.5559884799167,-18.424128457522976,16.237060437025846,47.10117070260537,-2.2862400373834606,9.611866517768327,48.126241833535076,,,,
22.25,-656.1916727798829,-18.487068395228327,16.27540708351392,47.15998324706496,-2.289115655230351,9.623878769160145,48.186337409165674,,,,
22.3,-659.4691649734152,-18.613181770360615,16.352244959298833,47.27760833597568,-2.2948668911174366,9.647903271939157,48.30652856046021,,,,
22.35,-661.1109728669815,-18.676355207787555,16.39073618859568,47.33642088042683,-2.2977425091557286,9.659915523326816,48.36662413612409,,,,
